id,recency,log_history,mens,womens,newbie,urban,treatment,visit,true_tau
2113,7.0,5.231283506374374,0.0,0.0,1.0,0.0,womens_offer,1,0.0
2114,9.0,2.2789901515335114,1.0,0.0,1.0,0.0,mens_offer,0,-0.04
2115,2.0,4.277475062834387,1.0,0.0,0.0,0.0,control,0,0.0
2116,9.0,3.4053070524266316,0.0,0.0,0.0,0.0,control,0,0.0
2117,7.0,2.7943054265584766,1.0,0.0,1.0,1.0,mens_offer,0,0.0
2118,3.0,3.4758165771665026,0.0,1.0,1.0,1.0,womens_offer,0,0.26
2119,10.0,3.8250190605638195,1.0,1.0,1.0,0.0,womens_offer,0,-0.04
2120,7.0,4.937516749420808,1.0,0.0,1.0,0.0,mens_offer,1,0.0
2121,9.0,2.700283417201299,0.0,1.0,1.0,0.0,control,0,0.26
2122,10.0,4.952819855666742,0.0,1.0,0.0,0.0,mens_offer,1,0.0
2123,4.0,5.819230927888954,1.0,0.0,0.0,1.0,control,0,0.0
2124,10.0,4.548338156594624,1.0,0.0,1.0,0.0,control,0,-0.04
2125,12.0,4.502490346182119,0.0,0.0,0.0,0.0,womens_offer,1,0.0
2126,7.0,4.006288146198028,0.0,1.0,0.0,1.0,control,0,0.091
2127,9.0,2.993855934410865,1.0,0.0,1.0,1.0,womens_offer,0,-0.04
2128,10.0,4.492599207665356,1.0,1.0,1.0,1.0,control,1,-0.04
2129,6.0,4.358504837005527,1.0,0.0,1.0,0.0,mens_offer,0,0.0
2130,10.0,4.667870255401405,1.0,1.0,0.0,0.0,control,1,-0.04
2131,5.0,6.313769149860086,0.0,1.0,0.0,0.0,control,0,0.0
2132,11.0,4.664471760189427,1.0,0.0,0.0,1.0,control,0,-0.04
2133,10.0,4.395549287598935,0.0,0.0,0.0,0.0,control,1,0.0
2134,7.0,5.410218874117459,0.0,0.0,1.0,1.0,control,0,0.0
2135,3.0,2.848954523648112,0.0,0.0,1.0,1.0,control,0,0.0
2136,10.0,3.0215218512384427,1.0,1.0,0.0,1.0,control,0,-0.04
2137,8.0,3.6876631702007048,1.0,0.0,0.0,1.0,mens_offer,0,0.0
2138,7.0,3.4430527086448985,0.0,1.0,0.0,0.0,control,0,0.091
2139,9.0,4.634300402941715,0.0,1.0,0.0,1.0,womens_offer,0,0.091
2140,12.0,3.738383061659434,1.0,0.0,1.0,0.0,womens_offer,0,-0.04
2141,7.0,5.569759137127964,1.0,0.0,1.0,1.0,control,1,0.0
2142,5.0,5.373053417932033,0.0,0.0,1.0,0.0,control,0,0.0
2143,11.0,4.702180838537072,1.0,0.0,1.0,1.0,womens_offer,0,-0.04
2144,8.0,3.678200526950374,1.0,0.0,1.0,0.0,mens_offer,0,0.0
2145,6.0,4.565712453856049,1.0,1.0,1.0,0.0,control,0,0.26
2146,3.0,4.738741562464684,0.0,1.0,1.0,0.0,womens_offer,0,0.26
2147,6.0,3.0868076404705374,1.0,0.0,0.0,0.0,control,0,0.0
2148,12.0,4.327194257982904,0.0,1.0,1.0,0.0,mens_offer,1,0.26
2149,4.0,4.645156884544103,1.0,1.0,1.0,0.0,mens_offer,1,0.26
2150,12.0,4.2097783549555565,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
2151,12.0,5.418443023722012,1.0,1.0,0.0,0.0,control,1,0.0
2152,11.0,5.098869049986654,1.0,1.0,0.0,0.0,control,1,0.0
2153,4.0,3.2947577186324564,0.0,1.0,1.0,0.0,mens_offer,0,0.26
2154,10.0,4.128275922879565,0.0,1.0,1.0,0.0,womens_offer,1,0.26
2155,9.0,3.286141695175528,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
2156,11.0,4.53241329283158,0.0,1.0,0.0,1.0,control,0,0.091
2157,5.0,3.258760769218191,1.0,0.0,0.0,0.0,control,0,0.0
2158,8.0,4.838927180008778,1.0,1.0,0.0,1.0,womens_offer,1,0.0
2159,12.0,4.362163365471107,0.0,1.0,0.0,1.0,control,0,0.091
2160,11.0,4.881366690570865,1.0,1.0,1.0,0.0,womens_offer,0,0.0
2161,12.0,3.8900794322970302,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2162,2.0,2.755054590888644,1.0,1.0,0.0,0.0,womens_offer,0,0.091
2163,1.0,5.592982519273553,1.0,0.0,1.0,0.0,control,0,0.0
2164,2.0,3.8658557906077577,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2165,12.0,5.244312479360391,1.0,1.0,0.0,1.0,mens_offer,1,0.0
2166,5.0,4.399523358456713,0.0,1.0,0.0,0.0,mens_offer,0,0.091
2167,8.0,4.616458048387876,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2168,6.0,5.650296872880499,1.0,1.0,0.0,0.0,mens_offer,1,0.0
2169,1.0,4.319606199886439,1.0,0.0,0.0,1.0,mens_offer,1,0.0
2170,11.0,5.265388956466412,0.0,1.0,1.0,0.0,mens_offer,0,0.0
2171,6.0,2.731449275035205,1.0,0.0,0.0,1.0,mens_offer,0,0.0
2172,4.0,4.792317926670196,0.0,1.0,0.0,0.0,mens_offer,1,0.0
2173,1.0,3.804816479883559,1.0,0.0,1.0,1.0,womens_offer,0,0.0
2174,2.0,3.8997932334652927,1.0,0.0,0.0,1.0,mens_offer,1,0.0
2175,7.0,4.025854099774713,1.0,1.0,0.0,0.0,mens_offer,1,0.091
2176,10.0,4.3251937013765795,0.0,1.0,0.0,0.0,womens_offer,0,0.091
2177,3.0,5.495557844418999,0.0,1.0,0.0,1.0,mens_offer,1,0.0
2178,7.0,2.4243600192799986,0.0,1.0,1.0,0.0,mens_offer,0,0.26
2179,5.0,4.057086883254021,0.0,1.0,0.0,0.0,control,0,0.091
2180,8.0,3.3894700344901265,1.0,1.0,1.0,1.0,control,1,0.26
2181,4.0,5.055626374272574,1.0,0.0,0.0,0.0,control,0,0.0
2182,11.0,3.6456681399675666,1.0,0.0,1.0,0.0,control,0,-0.04
2183,8.0,4.423161821670507,0.0,1.0,0.0,0.0,womens_offer,1,0.091
2184,3.0,3.668102861874026,1.0,0.0,0.0,0.0,mens_offer,1,0.0
2185,10.0,4.611241978485577,1.0,0.0,0.0,1.0,control,0,-0.04
2186,8.0,4.920644159402709,0.0,0.0,1.0,1.0,control,1,0.0
2187,12.0,3.6681938908680536,1.0,0.0,0.0,0.0,womens_offer,0,-0.04
2188,12.0,4.061540466265721,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2189,4.0,2.785368165745543,1.0,0.0,0.0,0.0,mens_offer,1,0.0
2190,9.0,4.288677896435218,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
2191,7.0,4.77908037524974,1.0,0.0,1.0,1.0,womens_offer,0,0.0
2192,6.0,3.5298819228875282,0.0,0.0,0.0,0.0,control,0,0.0
2193,1.0,5.014986293199,1.0,1.0,0.0,0.0,womens_offer,0,0.0
2194,10.0,2.245884410737529,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2195,5.0,2.426310649826838,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2196,1.0,2.8125144855601607,0.0,0.0,0.0,1.0,mens_offer,0,0.0
2197,12.0,3.591624935970246,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
2198,5.0,4.0346076977377745,1.0,0.0,0.0,1.0,mens_offer,1,0.0
2199,2.0,3.948493983511427,1.0,1.0,1.0,0.0,control,0,0.26
2200,6.0,3.9588860651366002,0.0,0.0,1.0,1.0,control,0,0.0
2201,11.0,4.660723065372742,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
2202,9.0,3.602719802505089,0.0,1.0,0.0,0.0,womens_offer,0,0.091
2203,8.0,2.9183204510411196,1.0,1.0,0.0,1.0,control,0,0.091
2204,4.0,2.9351759768902794,1.0,1.0,1.0,1.0,mens_offer,0,0.26
2205,4.0,5.90413040027746,0.0,0.0,1.0,1.0,control,0,0.0
2206,4.0,2.0246977951497667,1.0,1.0,1.0,0.0,control,0,0.26
2207,10.0,3.8625427134400234,0.0,0.0,1.0,1.0,control,0,0.0
2208,10.0,5.317035595024483,1.0,1.0,0.0,1.0,mens_offer,0,0.0
2209,4.0,4.44681406555241,0.0,1.0,1.0,1.0,mens_offer,0,0.26
2210,4.0,3.2913141045147847,1.0,0.0,1.0,1.0,control,0,0.0
2211,11.0,4.020081956528158,0.0,1.0,1.0,0.0,mens_offer,0,0.26
2212,12.0,4.785908480154602,0.0,0.0,0.0,0.0,womens_offer,1,0.0
2213,1.0,5.093489381152243,0.0,1.0,1.0,1.0,control,0,0.0
2214,4.0,3.2309163421752998,1.0,0.0,1.0,0.0,control,0,0.0
2215,2.0,4.693608104024821,0.0,1.0,0.0,0.0,womens_offer,1,0.091
2216,5.0,4.241737531842279,0.0,1.0,0.0,0.0,control,0,0.091
2217,10.0,5.0007201981347285,1.0,1.0,1.0,1.0,mens_offer,1,0.0
2218,8.0,5.256600484640474,1.0,1.0,0.0,0.0,mens_offer,0,0.0
2219,6.0,3.7156654193780683,0.0,1.0,1.0,0.0,womens_offer,0,0.26
2220,3.0,2.7607025452353726,0.0,1.0,1.0,0.0,womens_offer,1,0.26
2221,2.0,4.368997665476213,0.0,1.0,0.0,1.0,womens_offer,0,0.091
2222,10.0,5.602654173208604,0.0,1.0,1.0,0.0,control,1,0.0
2223,7.0,4.626857551365295,1.0,1.0,0.0,0.0,womens_offer,1,0.091
2224,1.0,4.221925589592906,1.0,1.0,1.0,0.0,womens_offer,0,0.26
2225,4.0,6.163049024103492,1.0,1.0,1.0,1.0,mens_offer,1,0.0
2226,9.0,3.109620599374877,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
2227,7.0,4.8207842932069545,1.0,0.0,0.0,0.0,mens_offer,0,0.0
2228,9.0,3.516751691378324,0.0,0.0,1.0,1.0,womens_offer,0,0.0
2229,9.0,4.062034739943704,0.0,0.0,0.0,1.0,mens_offer,0,0.0
2230,2.0,4.097434082350711,1.0,1.0,0.0,0.0,mens_offer,1,0.091
2231,11.0,5.367848041305538,1.0,0.0,0.0,0.0,control,0,0.0
2232,8.0,3.1992363127946826,1.0,0.0,0.0,0.0,womens_offer,0,0.0
2233,1.0,3.547636317417637,1.0,0.0,0.0,1.0,womens_offer,0,0.0
2234,12.0,2.6403516575977943,0.0,1.0,0.0,1.0,mens_offer,0,0.091
2235,8.0,4.450223898997289,1.0,1.0,1.0,0.0,womens_offer,0,0.26
2236,3.0,3.6148804973404784,0.0,1.0,1.0,0.0,control,0,0.26
2237,12.0,4.392220744964699,1.0,0.0,0.0,0.0,control,1,-0.04
2238,1.0,3.081058720031799,0.0,1.0,0.0,0.0,control,0,0.091
2239,6.0,3.7015497715225343,1.0,0.0,1.0,0.0,womens_offer,1,0.0
2240,1.0,4.942200624252839,1.0,0.0,1.0,1.0,control,0,0.0
2241,10.0,3.8643131827247634,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2242,10.0,4.573451132651677,0.0,1.0,1.0,1.0,womens_offer,0,0.26
2243,2.0,4.486814182895579,0.0,0.0,0.0,1.0,womens_offer,0,0.0
2244,4.0,3.707002002082684,1.0,1.0,1.0,0.0,mens_offer,0,0.26
2245,11.0,2.6681345547458197,1.0,0.0,0.0,1.0,mens_offer,0,-0.04
2246,4.0,4.894376794203576,1.0,1.0,0.0,0.0,mens_offer,0,0.0
2247,7.0,4.16922174503739,1.0,0.0,1.0,0.0,control,0,0.0
2248,7.0,4.89248313709404,0.0,0.0,0.0,0.0,control,0,0.0
2249,11.0,2.294808711010743,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
2250,9.0,2.588922282663377,1.0,0.0,1.0,0.0,control,0,-0.04
2251,10.0,2.1902087505032504,0.0,0.0,0.0,0.0,mens_offer,0,0.0
2252,2.0,3.2503768487780325,1.0,1.0,1.0,0.0,womens_offer,0,0.26
2253,11.0,4.944900003849981,1.0,1.0,1.0,0.0,mens_offer,0,0.0
2254,6.0,4.520337812095087,1.0,0.0,0.0,0.0,womens_offer,1,0.0
2255,1.0,3.9879726633181685,1.0,0.0,1.0,0.0,womens_offer,0,0.0
2256,2.0,4.1342603888929155,0.0,1.0,0.0,0.0,womens_offer,0,0.091
2257,9.0,4.693902423775546,0.0,1.0,0.0,0.0,womens_offer,1,0.091
2258,11.0,3.7518195808769232,0.0,1.0,1.0,1.0,womens_offer,0,0.26
2259,3.0,4.369204205115133,1.0,0.0,0.0,1.0,mens_offer,0,0.0
2260,4.0,4.141978122582446,0.0,1.0,0.0,1.0,control,0,0.091
2261,4.0,2.154867680214466,0.0,1.0,0.0,1.0,mens_offer,0,0.091
2262,11.0,3.6792207584224794,0.0,1.0,1.0,1.0,control,0,0.26
2263,4.0,5.228257946748185,0.0,0.0,0.0,0.0,womens_offer,1,0.0
2264,8.0,3.669543990407086,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2265,8.0,3.891838478729835,0.0,0.0,0.0,0.0,control,0,0.0
2266,5.0,3.484955288372013,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2267,8.0,3.5917672672985472,0.0,0.0,1.0,0.0,control,0,0.0
2268,3.0,5.018249055219849,1.0,0.0,0.0,1.0,control,0,0.0
2269,12.0,3.7817685104281753,0.0,1.0,1.0,1.0,control,1,0.26
2270,11.0,3.1251694371373797,1.0,0.0,0.0,1.0,womens_offer,0,-0.04
2271,1.0,1.4631080143839743,1.0,1.0,0.0,1.0,control,0,0.091
2272,6.0,3.5147730958956322,0.0,1.0,0.0,1.0,womens_offer,0,0.091
2273,3.0,2.332008886309445,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2274,6.0,2.4489688645231062,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2275,5.0,4.724574372126484,0.0,0.0,0.0,0.0,control,0,0.0
2276,11.0,4.647440359202843,1.0,1.0,0.0,1.0,womens_offer,1,-0.04
2277,10.0,2.3724040149424894,0.0,1.0,1.0,0.0,control,0,0.26
2278,4.0,4.774807052591155,0.0,0.0,0.0,0.0,control,1,0.0
2279,7.0,4.425463491492526,1.0,1.0,0.0,0.0,womens_offer,0,0.091
2280,5.0,3.331193254347183,0.0,0.0,0.0,1.0,control,0,0.0
2281,7.0,4.670355924665437,1.0,0.0,0.0,1.0,womens_offer,1,0.0
2282,11.0,2.6122238243411107,0.0,0.0,0.0,0.0,mens_offer,0,0.0
2283,10.0,2.968747159794563,0.0,0.0,1.0,0.0,control,0,0.0
2284,1.0,2.7690547867412336,1.0,0.0,0.0,1.0,mens_offer,0,0.0
2285,8.0,3.0482507613069516,0.0,0.0,0.0,0.0,mens_offer,0,0.0
2286,10.0,4.799091267478427,1.0,0.0,1.0,0.0,control,0,0.0
2287,4.0,2.8587818709673876,1.0,0.0,0.0,0.0,control,0,0.0
2288,9.0,3.0141642175138506,1.0,0.0,0.0,0.0,mens_offer,0,-0.04
2289,2.0,3.185700070974447,1.0,0.0,1.0,0.0,womens_offer,0,0.0
2290,2.0,4.191161662059987,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2291,6.0,3.718836512775207,0.0,1.0,0.0,0.0,control,0,0.091
2292,5.0,4.784498956152116,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2293,11.0,3.3939287040795247,0.0,1.0,1.0,1.0,control,0,0.26
2294,10.0,2.896324428548979,0.0,0.0,1.0,0.0,control,0,0.0
2295,8.0,3.574695269394918,1.0,1.0,1.0,1.0,womens_offer,0,0.26
2296,7.0,4.048964167956763,1.0,0.0,0.0,1.0,control,0,0.0
2297,1.0,3.200881584893166,1.0,0.0,0.0,1.0,mens_offer,0,0.0
2298,3.0,4.260803597031036,1.0,1.0,0.0,1.0,womens_offer,0,0.091
2299,6.0,5.633795485263619,1.0,1.0,1.0,1.0,mens_offer,1,0.0
2300,6.0,3.5012216724247693,1.0,0.0,0.0,0.0,womens_offer,0,0.0
2301,5.0,4.050233093492575,0.0,0.0,1.0,1.0,control,0,0.0
2302,7.0,5.214425759413406,0.0,1.0,0.0,0.0,womens_offer,0,0.0
2303,7.0,3.4405482974379327,0.0,1.0,1.0,1.0,control,0,0.26
2304,5.0,3.2666282805552664,1.0,0.0,1.0,1.0,womens_offer,0,0.0
2305,8.0,3.05333687224668,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2306,2.0,4.359621385687051,0.0,1.0,1.0,1.0,control,0,0.26
2307,12.0,4.4623315795495735,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2308,7.0,3.874126820619589,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2309,5.0,4.041650620951281,1.0,1.0,1.0,0.0,mens_offer,0,0.26
2310,6.0,5.137279232200483,0.0,1.0,0.0,0.0,mens_offer,0,0.0
2311,5.0,4.773173335994282,1.0,0.0,0.0,0.0,womens_offer,1,0.0
2312,4.0,2.785476626273433,1.0,0.0,1.0,1.0,mens_offer,0,0.0
2313,8.0,3.992086733444214,1.0,0.0,0.0,0.0,womens_offer,0,0.0
2314,11.0,4.092589987218821,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
2315,11.0,4.637883136706383,0.0,0.0,1.0,0.0,control,1,0.0
2316,3.0,3.800793080556146,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2317,9.0,3.430447484827119,0.0,1.0,0.0,1.0,control,0,0.091
2318,10.0,3.5931790202850373,0.0,0.0,0.0,1.0,womens_offer,0,0.0
2319,6.0,2.465345491557036,1.0,1.0,1.0,1.0,mens_offer,0,0.26
2320,9.0,3.972075311225694,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2321,10.0,3.4699877778664145,1.0,1.0,0.0,1.0,control,0,-0.04
2322,2.0,4.406769950509771,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2323,6.0,3.096533036256435,1.0,1.0,1.0,0.0,mens_offer,0,0.26
2324,1.0,3.608241961679545,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2325,12.0,3.1361086413330743,1.0,1.0,1.0,1.0,control,0,-0.04
2326,7.0,3.060241682413278,0.0,1.0,0.0,0.0,control,0,0.091
2327,4.0,4.6105779302284144,0.0,0.0,1.0,1.0,control,0,0.0
2328,1.0,3.57988480281766,0.0,1.0,1.0,0.0,mens_offer,0,0.26
2329,2.0,4.381722307619171,0.0,0.0,1.0,1.0,womens_offer,0,0.0
2330,4.0,3.0118316151284374,1.0,1.0,0.0,0.0,womens_offer,0,0.091
2331,10.0,4.0725419701089995,1.0,1.0,0.0,0.0,womens_offer,0,-0.04
2332,12.0,2.530195727895635,0.0,1.0,1.0,0.0,mens_offer,0,0.26
2333,4.0,3.564905089788652,1.0,0.0,0.0,0.0,womens_offer,0,0.0
2334,5.0,3.5429080648277216,1.0,0.0,1.0,0.0,womens_offer,0,0.0
2335,11.0,4.50071577631434,0.0,0.0,1.0,0.0,womens_offer,0,0.0
2336,2.0,4.142523912356974,0.0,1.0,0.0,0.0,womens_offer,0,0.091
2337,8.0,3.8284634033991214,1.0,0.0,1.0,0.0,womens_offer,0,0.0
2338,8.0,4.726030626239358,0.0,0.0,0.0,1.0,womens_offer,0,0.0
2339,7.0,4.150861481345321,1.0,1.0,0.0,0.0,control,0,0.091
2340,11.0,4.45797898111479,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
2341,2.0,4.66112919067242,1.0,1.0,0.0,0.0,womens_offer,1,0.091
2342,4.0,3.921994910448863,1.0,0.0,0.0,0.0,control,0,0.0
2343,10.0,3.7218170144433538,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2344,4.0,4.269323966623589,1.0,1.0,0.0,1.0,womens_offer,0,0.091
2345,1.0,3.6131443533018124,0.0,0.0,0.0,0.0,mens_offer,0,0.0
2346,6.0,4.322401373755381,0.0,0.0,0.0,1.0,womens_offer,0,0.0
2347,12.0,4.963485814414216,1.0,0.0,0.0,1.0,mens_offer,1,0.0
2348,10.0,4.737009668740686,1.0,1.0,1.0,1.0,mens_offer,0,-0.04
2349,11.0,3.6433034217734424,1.0,0.0,0.0,0.0,womens_offer,0,-0.04
2350,4.0,2.86317691199449,1.0,1.0,0.0,1.0,womens_offer,1,0.091
2351,4.0,3.929007628140626,1.0,0.0,1.0,0.0,mens_offer,0,0.0
2352,2.0,3.8673348184401672,0.0,1.0,0.0,1.0,control,0,0.091
2353,2.0,4.959934653147919,1.0,0.0,0.0,0.0,mens_offer,0,0.0
2354,4.0,3.6413315762814795,1.0,0.0,0.0,1.0,control,0,0.0
2355,11.0,3.7935122138810087,1.0,0.0,1.0,0.0,womens_offer,0,-0.04
2356,9.0,4.629010803444097,1.0,0.0,0.0,0.0,control,0,-0.04
2357,6.0,3.55819264730242,1.0,1.0,0.0,1.0,mens_offer,0,0.091
2358,6.0,3.836807435227385,0.0,1.0,1.0,1.0,control,0,0.26
2359,2.0,5.502058544368851,0.0,1.0,0.0,0.0,control,0,0.0
2360,6.0,5.301416423012189,1.0,0.0,0.0,1.0,mens_offer,0,0.0
2361,6.0,4.534298683149564,0.0,0.0,0.0,0.0,control,0,0.0
2362,10.0,4.213880610496511,0.0,1.0,0.0,0.0,womens_offer,0,0.091
2363,3.0,3.131817344572782,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2364,11.0,4.470764687741358,0.0,0.0,1.0,0.0,control,1,0.0
2365,5.0,4.02769687595259,0.0,1.0,1.0,1.0,control,0,0.26
2366,1.0,4.1713659013842905,1.0,0.0,0.0,0.0,womens_offer,0,0.0
2367,8.0,3.521798574709367,1.0,1.0,1.0,0.0,control,0,0.26
2368,8.0,3.9658730720255044,1.0,1.0,1.0,0.0,control,0,0.26
2369,11.0,3.814301571774324,0.0,1.0,0.0,1.0,control,0,0.091
2370,7.0,4.255191904686606,0.0,1.0,0.0,0.0,control,0,0.091
2371,10.0,5.245417790226494,0.0,1.0,1.0,0.0,mens_offer,1,0.0
2372,3.0,4.295951103432263,0.0,0.0,0.0,0.0,mens_offer,0,0.0
2373,2.0,2.549430691343635,0.0,1.0,1.0,0.0,womens_offer,0,0.26
2374,8.0,3.1305079901471973,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2375,6.0,2.610959312058894,0.0,1.0,0.0,0.0,control,0,0.091
2376,10.0,3.2828908054102186,1.0,1.0,1.0,0.0,womens_offer,0,-0.04
2377,6.0,4.470793516606878,0.0,0.0,1.0,0.0,mens_offer,0,0.0
2378,10.0,4.330505614505852,1.0,0.0,1.0,1.0,womens_offer,0,-0.04
2379,12.0,3.451253486383902,0.0,0.0,0.0,1.0,mens_offer,0,0.0
2380,12.0,4.211351805318019,0.0,1.0,1.0,0.0,mens_offer,0,0.26
2381,2.0,3.3141724134543717,0.0,0.0,1.0,1.0,control,0,0.0
2382,12.0,2.74729794215253,1.0,1.0,0.0,1.0,control,0,-0.04
2383,7.0,2.7593339522437734,0.0,1.0,0.0,1.0,control,0,0.091
2384,5.0,3.225813357373054,1.0,0.0,1.0,1.0,control,0,0.0
2385,11.0,5.237979448136686,1.0,0.0,0.0,0.0,mens_offer,0,0.0
2386,3.0,2.8141386915132354,0.0,1.0,0.0,1.0,control,0,0.091
2387,5.0,5.079388636866552,0.0,1.0,1.0,0.0,mens_offer,0,0.0
2388,10.0,5.15467993858928,0.0,0.0,1.0,1.0,mens_offer,0,0.0
2389,4.0,3.814862456956435,0.0,1.0,0.0,1.0,control,0,0.091
2390,12.0,3.9316509407033142,1.0,1.0,1.0,0.0,mens_offer,0,-0.04
2391,7.0,3.4377473071646416,0.0,1.0,1.0,0.0,control,0,0.26
2392,7.0,3.9527092031796096,1.0,1.0,1.0,0.0,womens_offer,0,0.26
2393,4.0,4.5570683267385865,0.0,1.0,0.0,1.0,mens_offer,1,0.091
2394,2.0,3.9820354919878067,1.0,0.0,1.0,0.0,womens_offer,1,0.0
2395,12.0,4.858172595535231,0.0,1.0,1.0,0.0,womens_offer,0,0.0
2396,1.0,5.026940460767671,1.0,1.0,0.0,0.0,womens_offer,1,0.0
2397,2.0,4.276931763385128,0.0,1.0,1.0,0.0,control,1,0.26
2398,1.0,4.2623268802088505,1.0,0.0,0.0,0.0,control,0,0.0
2399,3.0,3.918970081276762,0.0,1.0,0.0,0.0,control,0,0.091
2400,9.0,4.2790085516213425,0.0,1.0,0.0,1.0,mens_offer,0,0.091
2401,2.0,3.0038887724214067,0.0,0.0,1.0,1.0,control,0,0.0
2402,2.0,4.331220620331026,0.0,0.0,0.0,1.0,control,0,0.0
2403,9.0,4.153873908972013,0.0,1.0,0.0,0.0,control,0,0.091
2404,1.0,3.2199123834769976,1.0,0.0,1.0,0.0,womens_offer,0,0.0
2405,4.0,5.8891555080427285,1.0,1.0,0.0,0.0,mens_offer,1,0.0
2406,10.0,3.12539207477388,0.0,0.0,0.0,1.0,control,0,0.0
2407,11.0,3.213943445129651,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
2408,6.0,4.21810640060577,0.0,1.0,1.0,0.0,mens_offer,0,0.26
2409,11.0,2.3168698400502064,0.0,0.0,0.0,0.0,womens_offer,0,0.0
2410,11.0,3.280447582533961,1.0,0.0,1.0,1.0,womens_offer,0,-0.04
2411,12.0,2.6562692825114,1.0,0.0,1.0,0.0,control,0,-0.04
2412,3.0,3.1293855423026224,1.0,0.0,0.0,0.0,mens_offer,0,0.0
2413,4.0,3.854815277067174,1.0,0.0,1.0,0.0,control,0,0.0
2414,8.0,4.253669495563568,0.0,1.0,0.0,0.0,mens_offer,0,0.091
2415,1.0,4.950926664774205,1.0,1.0,0.0,1.0,mens_offer,0,0.0
2416,4.0,4.685560329284298,1.0,1.0,1.0,0.0,womens_offer,0,0.26
2417,5.0,5.022780890846097,1.0,0.0,1.0,0.0,mens_offer,1,0.0
2418,11.0,4.491808081788539,1.0,0.0,1.0,1.0,control,0,-0.04
2419,12.0,3.55998036345425,1.0,1.0,0.0,0.0,mens_offer,0,-0.04
2420,5.0,4.960683561640486,1.0,1.0,0.0,1.0,mens_offer,1,0.0
2421,10.0,3.5424325837961024,0.0,1.0,0.0,0.0,mens_offer,0,0.091
2422,7.0,3.432582093434861,1.0,1.0,1.0,1.0,womens_offer,0,0.26
2423,1.0,5.330228933107079,1.0,0.0,0.0,0.0,control,0,0.0
2424,5.0,4.668789659103589,0.0,1.0,0.0,1.0,womens_offer,0,0.091
2425,9.0,4.163950490744201,0.0,1.0,0.0,0.0,control,0,0.091
2426,9.0,4.6367187229246944,0.0,1.0,1.0,1.0,mens_offer,0,0.26
2427,12.0,4.749349440718035,1.0,1.0,0.0,0.0,mens_offer,1,-0.04
2428,8.0,2.7896680126008127,0.0,0.0,1.0,1.0,control,0,0.0
2429,12.0,3.887128733375253,0.0,0.0,0.0,0.0,mens_offer,1,0.0
2430,6.0,2.9449654344059812,1.0,0.0,1.0,0.0,mens_offer,1,0.0
2431,9.0,4.0775276168545425,0.0,0.0,1.0,0.0,control,0,0.0
2432,8.0,3.382013057984735,1.0,1.0,1.0,0.0,control,0,0.26
2433,11.0,5.17735561927248,1.0,0.0,0.0,1.0,control,1,0.0
2434,12.0,4.428584566638558,0.0,0.0,0.0,1.0,womens_offer,0,0.0
2435,11.0,3.259766587863366,0.0,1.0,0.0,0.0,control,0,0.091
2436,12.0,3.9530799007481954,0.0,1.0,0.0,0.0,womens_offer,0,0.091
2437,5.0,2.9167963233753933,0.0,1.0,0.0,1.0,mens_offer,0,0.091
2438,12.0,4.005059006677698,0.0,0.0,0.0,1.0,control,0,0.0
2439,2.0,4.453717504128414,0.0,1.0,0.0,1.0,control,0,0.091
2440,5.0,4.201748480777353,1.0,1.0,0.0,1.0,womens_offer,0,0.091
2441,9.0,2.318510328765778,1.0,1.0,1.0,0.0,womens_offer,0,-0.04
2442,8.0,3.6740374568727363,1.0,0.0,1.0,1.0,womens_offer,0,0.0
2443,2.0,4.419264612839436,1.0,1.0,1.0,0.0,womens_offer,1,0.26
2444,9.0,4.239213380508527,1.0,1.0,1.0,0.0,womens_offer,0,-0.04
